pathway,memory_vs_intermediate_padj,memory_vs_intermediate_NES,memory_vs_effector_padj,memory_vs_effector_NES,intermediate_vs_effector_padj,intermediate_vs_effector_NES
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_UP,0.011942786405030091,3.404892990645492,0.00934643983517116,2.6094422953369687,0.5016185228199362,1.0556498946274782
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN,0.011942786405030091,3.3862743809447107,0.00934643983517116,2.587833478753677,0.14495999480662805,1.2769379432578227
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP,0.011942786405030091,3.345666281303177,0.00934643983517116,2.4281138127884487,0.8118288792068338,0.889677709660089
GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN,0.011942786405030091,3.2881883877188174,0.00934643983517116,2.419610353178379,0.7093019140717722,0.9459235393507806
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP,0.011942786405030091,3.2413137506443794,0.00934643983517116,2.4651922990348427,0.2970007315288954,1.169880040358022
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN,0.011942786405030091,3.2349037478495504,0.00934643983517116,2.5850970970490996,0.07741267693872178,1.3315114921702167
GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN,0.011942786405030091,3.168924467770732,0.00934643983517116,2.887522244420961,0.00857498891165227,1.883988185583352
GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_DN,0.011942786405030091,3.160981832882063,0.00934643983517116,3.0220662858103973,0.00857498891165227,2.1413474569934245
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN,0.011942786405030091,3.141103162874214,0.00934643983517116,2.3474990390226247,0.38406938462667206,1.126919586336553
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_DN,0.011942786405030091,3.140434975258764,0.00934643983517116,2.1506418129924807,0.15442377789623823,-1.2250172083372846
GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_DN,0.011942786405030091,3.093839892998478,0.00934643983517116,2.868015523816741,0.00857498891165227,1.8659368707117239
GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP,0.011942786405030091,3.0923969102867623,0.00934643983517116,2.12979104788576,0.7620304127253131,0.9180580463381874
KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP,0.011942786405030091,3.0877925042520404,0.00934643983517116,1.9784816117423867,0.6883909849793615,-0.9646172288665409
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_UP,0.011942786405030091,3.0852059521320916,0.00934643983517116,1.9665733505864296,0.028313729136640473,-1.6220927976881307
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,3.0837986672626827,0.00934643983517116,2.884813815354411,0.00857734398107069,1.8951936937032066
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_UP,0.011942786405030091,3.0592206556973345,0.00934643983517116,1.870708831476766,0.04351631861948231,-1.5077925353141257
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN,0.011942786405030091,3.055518987591169,0.00934643983517116,2.6129372622272986,0.043567880313524196,1.3927726394643818
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP,0.011942786405030091,2.9862575793775226,0.00934643983517116,2.439691917324863,0.1296864540113294,1.2911399680132507
GSE11386_NAIVE_VS_MEMORY_BCELL_DN,0.011942786405030091,2.968366532457093,0.00934643983517116,1.6432580500670415,0.028313729136640473,-1.585589106338685
GSE3565_DUSP1_VS_WT_SPLENOCYTES_POST_LPS_INJECTION_UP,0.011942786405030091,2.9668889395414166,0.00934643983517116,2.8534064346150525,0.00857498891165227,2.130575434336258
KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP,0.011942786405030091,2.902892840519476,0.00934643983517116,2.1996556811146184,0.2665018935200218,1.1883135044197601
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_UP,0.011942786405030091,2.8920107182212695,0.00934643983517116,1.7055483203894113,0.028313729136640473,-1.4746699914804522
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP,0.011942786405030091,2.8603394561346103,0.00934643983517116,2.6368249548247493,0.015400907237351626,1.63515699436891
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_DN,0.011942786405030091,2.8560915891817222,0.05040738728951657,1.3999610433003156,0.028313729136640473,-1.9518004459129277
KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN,0.011942786405030091,2.8375184288720283,0.00934643983517116,1.8357621766832941,0.06390178641693554,-1.3180670362625755
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_UP,0.011942786405030091,2.7100999719184227,0.00934643983517116,1.8543493670384428,0.11502231036192363,-1.2445858055947951
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_UP,0.011942786405030091,2.706098445389429,0.030090791180285344,1.5099667994068444,0.029164047768698933,-1.4231679198739584
GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN,0.011942786405030091,2.6951677408220722,0.00934643983517116,1.7971664832774172,0.32119782586401396,-1.1036924829268082
GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN,0.011942786405030091,2.6759335479287505,0.00934643983517116,2.204455937242882,0.20173533342116653,1.2184261581163813
GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN,0.011942786405030091,2.6730758800966234,0.00934643983517116,1.7611564765853682,0.13838451979407065,-1.1924738497392802
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN,0.011942786405030091,2.669720394412416,0.10527225583405359,1.307418676082375,0.028830108290431384,-1.8230300484826267
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP,0.011942786405030091,2.6672190433854936,0.00934643983517116,2.953281735367166,0.00857498891165227,2.316565003780745
GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_UP,0.011942786405030091,2.6644973045259923,0.084771714922049,-1.3531807905518245,0.028313729136640473,-2.339202187754428
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN,0.011942786405030091,2.649410721400152,0.00934643983517116,1.7114644953048663,0.8875989445910291,-0.8801764888961034
GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN,0.011942786405030091,2.640814196319024,0.07389667493701443,1.3751512461189441,0.028313729136640473,-1.84745022305156
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP,0.011942786405030091,2.623261415258108,0.00934643983517116,1.9331827199622997,0.6907638888888888,0.9559148409881512
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_UP,0.011942786405030091,2.6053165852034734,0.00934643983517116,1.9971947066127955,0.24829406463241918,1.196837506762268
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN,0.011942786405030091,2.6051339836630807,0.00934643983517116,1.8846079865735963,0.9018221131106556,0.8124591863096488
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN,0.011942786405030091,2.5997749760033804,0.00934643983517116,1.942523468005734,0.34968313391568184,1.1390625627085165
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN,0.011942786405030091,2.598227431170056,0.3019874212041539,1.1508776899874074,0.028313729136640473,-2.112028105333979
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN,0.011942786405030091,2.5965181957917163,0.08680035917390003,1.341136712338963,0.043567880313524196,-1.5235221782047699
GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP,0.011942786405030091,2.5915876452529214,0.10889419616180303,1.3174836410876112,0.043567880313524196,-1.438155681598296
GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP,0.011942786405030091,2.591104796402778,0.05744624941886711,1.3716512920558956,0.060874635568513115,-1.314408691747939
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_UP,0.011942786405030091,2.5851916223962617,0.00934643983517116,1.8666908094643746,0.4716806581670633,1.0731280373454104
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP,0.011942786405030091,2.5842685206760048,0.00934643983517116,1.8368657241196558,0.7341393514534228,0.9309427825585256
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN,0.011942786405030091,2.5646076467852144,0.20030938590495379,-1.1616937898321664,0.028313729136640473,-1.9969065055644422
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP,0.011942786405030091,2.556307515165591,0.34186256480477245,1.1187156514302838,0.028313729136640473,-1.6936837507008278
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP,0.011942786405030091,2.5527662428399167,0.00934643983517116,1.8038118218854282,0.9726706205279079,0.7439730527070083
GSE40068_BCL6_POS_VS_NEG_CXCR5_POS_TFH_DN,0.011942786405030091,2.5335801009682957,0.15949162333911035,-1.2222404711803165,0.028313729136640473,-2.1047670607270903
GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,2.5238130675875414,0.00934643983517116,1.8536560090095873,0.9296249870503969,0.8121188740756632
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,2.5138234565291167,0.00934643983517116,1.9599671099015845,0.3926881574020492,1.1169377760983752
GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_UP,0.011942786405030091,2.5102460932470474,0.00934643983517116,1.7709667473835522,0.8510112548479188,0.8648713000084319
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_UP,0.011942786405030091,2.5095350954581344,0.00934643983517116,1.953489287132229,0.40097251585623683,1.1086787046913122
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN,0.011942786405030091,2.5050875170203555,0.00934643983517116,2.2043817688397196,0.0368446747563393,1.416163629616857
GSE37301_PRO_BCELL_VS_CD4_TCELL_DN,0.011942786405030091,2.498487779057342,0.00934643983517116,1.9586440072359539,0.2591952889594159,1.2116963869933275
GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_DN,0.011942786405030091,2.497140265215661,0.01557778822265494,1.5713508223505444,0.5905584696081456,-1.0074526666706474
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN,0.011942786405030091,2.4964661765504,0.020187454938716657,1.5365451494201545,0.15487316421895858,-1.2575103227428555
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_DN,0.011942786405030091,2.4895927574946652,0.020187454938716657,-1.487428341951946,0.028313729136640473,-2.5062146981297886
GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP,0.011942786405030091,2.4893456294125955,0.00934643983517116,1.6145776711841777,0.248085978217893,-1.1533976976855176
GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_UP,0.011942786405030091,2.4889693512867264,0.0344967454469131,-1.4248609786578734,0.028313729136640473,-2.323207254444303
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN,0.011942786405030091,2.487599787502589,0.00934643983517116,2.0431054332611285,0.14859407340097938,1.2682728531042446
GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_DN,0.011942786405030091,2.473780335412965,0.4278877207181267,1.074237031258333,0.028313729136640473,-1.7566904498115408
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN,0.011942786405030091,2.473458478239008,0.00934643983517116,2.250806580571627,0.028313729136640473,1.4602202561366608
GSE7852_TREG_VS_TCONV_DN,0.011942786405030091,2.4719672539697033,0.4315643432362675,1.0688167834470588,0.028313729136640473,-1.9179468877837944
GSE38304_MYC_NEG_VS_POS_GC_BCELL_UP,0.011942786405030091,2.4268566819830917,0.00934643983517116,2.134510952620704,0.1392,1.2704791555443786
GSE13229_MATURE_VS_INTMATURE_NKCELL_UP,0.011942786405030091,2.4194752971108033,0.00934643983517116,2.524074074002832,0.015400907237351626,1.7312488974678983
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP,0.011942786405030091,2.4188196733332012,0.00934643983517116,1.682271545722221,0.7141234833542527,0.943279631474257
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN,0.011942786405030091,2.416036689197505,0.2322813296720126,1.1824968814994374,0.028708133971291867,-1.7660530608019134
GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_UP,0.011942786405030091,2.4077041002207342,0.00934643983517116,2.8391372481321593,0.00857498891165227,2.3133481803915155
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_DN,0.011942786405030091,2.4033422797445647,0.020114112080852783,1.6036663067678398,0.8238132200474745,-0.9215247338885098
GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP,0.011942786405030091,2.3994516567672597,0.4174880041876291,1.0818943873291142,0.028313729136640473,-1.6715157586525098
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP,0.011942786405030091,2.3964621798795225,0.12116347107038371,1.2857967969951642,0.028313729136640473,-1.472912745133984
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP,0.011942786405030091,2.3951722968447267,0.00934643983517116,1.675275048003853,0.910865322055953,0.8050971676733636
GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_UP,0.011942786405030091,2.3904574052565923,0.09303377718369235,1.3285094988212942,0.06721324398896335,-1.4142604269748695
GSE7852_TREG_VS_TCONV_THYMUS_DN,0.011942786405030091,2.3860326406009476,0.17975360396971382,1.2380400824363411,0.028313729136640473,-1.6837483747599153
GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,2.385556447048448,0.00934643983517116,1.646207132759419,0.8957824566035245,-0.8705515775609988
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP,0.011942786405030091,2.380416607512528,0.3610801054456504,1.1094045913887154,0.028313729136640473,-1.7293988885519436
GSE7460_TCONV_VS_TREG_LN_UP,0.011942786405030091,2.379056022278519,0.00934643983517116,1.7417668298021765,0.4165414210502632,-1.0767626061932671
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN,0.011942786405030091,2.372733730724991,0.00934643983517116,1.630670939987185,0.13138095623331444,-1.2479739341268155
GSE7852_TREG_VS_TCONV_LN_DN,0.011942786405030091,2.366071742366361,0.00934643983517116,1.65735101871247,0.17928572742828758,-1.165683167833177
GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,2.358536230608647,0.01557778822265494,1.636448218373901,0.39660413493486546,-1.076039216175842
GSE14350_IL2RB_KO_VS_WT_TEFF_UP,0.011942786405030091,2.3559464197315267,0.01557778822265494,1.63873664676503,0.676896477199049,-0.971340787572669
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN,0.011942786405030091,2.3548797019057446,0.00934643983517116,1.9351852111628967,0.2991537190734564,1.1720588190344383
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN,0.011942786405030091,2.343985797576697,0.00934643983517116,2.386293971757718,0.00857498891165227,1.7924450294563972
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN,0.011942786405030091,2.3374491870482967,0.06386927249890002,1.3870207824888492,0.13082882423233394,-1.2335097859946198
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP,0.011942786405030091,2.336208587635715,0.21561798953103303,1.213750029000508,0.043567880313524196,-1.5752563944068356
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP,0.011942786405030091,2.335776641844578,0.00934643983517116,1.8044029795343461,0.7380350498480416,0.9331020121036746
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP,0.011942786405030091,2.3324500133100896,0.084771714922049,-1.3443487814919883,0.028313729136640473,-2.001855736025087
GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP,0.011942786405030091,2.3308634650619964,0.26352127561804983,1.1722830430015136,0.028313729136640473,-1.7444043615864921
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_DN,0.011942786405030091,2.321828286695869,0.16126709863210942,1.2507331993841182,0.10675236460577732,-1.2699133397426483
GSE24142_DN2_VS_DN3_THYMOCYTE_DN,0.011942786405030091,2.3180477519387472,0.026483931885414595,1.5009476788181197,0.694896107897169,-0.9706903620143215
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN,0.011942786405030091,2.3149044970618653,0.00934643983517116,1.8039581074698372,0.7582193610598902,0.9242654727021418
GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP,0.011942786405030091,2.314598828167287,0.28436883042585015,1.1642788961013648,0.028313729136640473,-1.5550610444641408
GSE37301_PRO_BCELL_VS_CD4_TCELL_UP,0.011942786405030091,2.312192201952945,0.00934643983517116,1.7113190335727348,0.4853293383664659,1.0636012096362641
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_UP,0.011942786405030091,2.3108233321261906,0.00934643983517116,1.84355270307534,0.20587805179142887,1.228968988932869
GSE14415_INDUCED_TREG_VS_TCONV_DN,0.011942786405030091,2.2990083410570854,0.020114112080852783,-2.0840732498848276,0.028313729136640473,-2.9434653342654427
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP,0.011942786405030091,2.292598912786082,0.020187454938716657,-1.5869778850621659,0.028313729136640473,-2.3937332126131237
GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_UP,0.011942786405030091,2.2913979636814488,0.00934643983517116,2.18364117425613,0.028313729136640473,1.479450612189593
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP,0.011942786405030091,2.2902552848944255,0.00934643983517116,1.9830445316086327,0.161014695616229,1.2548128875756701
GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_DN,0.011942786405030091,2.2864917403037928,0.057521849624992245,-1.4240433355187472,0.028313729136640473,-2.157860782790699
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN,0.011942786405030091,2.2804803349122067,0.00934643983517116,1.8898359728575165,0.15732949512843225,1.2549457236423152
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP,0.011942786405030091,2.2775176793002916,0.04107163932491443,1.422359074650439,0.04387667340607087,-1.3759045540678452
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_DN,0.011942786405030091,2.2766559908391675,0.00934643983517116,2.0209856637940877,0.045839946673498944,1.396021172272406
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP,0.011942786405030091,2.2753687409759586,0.29348116460779605,1.1485611534535538,0.060298522240649514,-1.2858445060524042
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP,0.011942786405030091,2.268910022670189,0.05740882578212455,1.3855119781270493,0.06177540902539741,-1.3272162705009156
GSE13229_IMM_VS_INTMATURE_NKCELL_UP,0.011942786405030091,2.2657295633875756,0.00934643983517116,2.494500906725299,0.00857734398107069,2.034574782741333
GSE39556_CD8A_DC_VS_NK_CELL_DN,0.011942786405030091,2.2606883409345198,0.00934643983517116,1.8722570628593376,0.398092964160984,1.1169284262302486
GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN,0.011942786405030091,2.260373070033448,0.1699692068179997,1.2527533747453041,0.043567880313524196,-1.4516844736123151
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_UP,0.011942786405030091,2.253015177718079,0.0836940836940837,1.3445581728336766,0.043567880313524196,-1.3349022047700296
GSE7460_TCONV_VS_TREG_THYMUS_UP,0.011942786405030091,2.2512382311094083,0.30400285051084563,1.1405080356975315,0.028313729136640473,-1.5909108329647623
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN,0.011942786405030091,2.2508954470121587,0.030090791180285344,1.4494793365946976,0.25163305415786597,-1.1415449510988798
GSE13229_IMM_VS_MATURE_NKCELL_UP,0.011942786405030091,2.244703989266141,0.00934643983517116,2.080466523815773,0.0861638588796475,1.3303027151956772
GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP,0.011942786405030091,2.2371760381312353,0.21848480726369304,1.2075100066598246,0.043567880313524196,-1.4571193741618298
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP,0.011942786405030091,2.2348883296675797,0.030090791180285344,1.4411501291128328,0.13138095623331444,-1.225233722712403
GSE17186_MEMORY_VS_NAIVE_BCELL_UP,0.011942786405030091,2.234057504313607,0.3071519278052471,1.1374872241622624,0.043567880313524196,-1.413290908696059
GSE29618_BCELL_VS_MONOCYTE_UP,0.011942786405030091,2.233721391032616,0.00934643983517116,1.9505522523838978,0.03024299748329736,1.4282936245084223
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN,0.011942786405030091,2.232344015023642,0.020187454938716657,-1.645620446996102,0.028313729136640473,-2.3785512252765635
GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN,0.011942786405030091,2.2254419418531053,0.02995223135516633,-1.5099729841058285,0.028313729136640473,-2.5046966339515113
GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_DN,0.011942786405030091,2.2253357819260664,0.020187454938716657,-1.6306544407727679,0.028313729136640473,-2.330824407469044
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN,0.011942786405030091,2.2212596586843802,0.020187454938716657,-1.584047447522768,0.028830108290431384,-2.342773349642643
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP,0.011942786405030091,2.2192859519529757,0.37184125004103336,1.1005908412559136,0.028313729136640473,-1.7721020514525505
GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.011942786405030091,2.2187590924128875,0.4445725940993068,1.0667882086469083,0.028313729136640473,-1.7270900374579878
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP,0.011942786405030091,2.216806152815511,0.00934643983517116,2.6336557965050633,0.00857498891165227,2.1061063031275924
GSE7852_LN_VS_THYMUS_TCONV_UP,0.011942786405030091,2.215354571690618,0.00934643983517116,1.8017580809368476,0.3321397550282857,1.1511754924267847
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN,0.011942786405030091,2.214579044179216,0.3639476754664719,1.1051001410483223,0.028313729136640473,-1.5993603675713093
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_NAIVE_CD4_TCELL_UP,0.011942786405030091,2.2079413423715413,0.5993741141613719,0.9867386834610222,0.028313729136640473,-1.638707329065945
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP,0.011942786405030091,2.2063463201971736,0.00934643983517116,2.0140145616901,0.17846153846153848,1.2491444887353598
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP,0.011942786405030091,2.2055426421510735,0.1460431654676259,-1.240144350303435,0.028313729136640473,-1.9334616444115602
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN,0.011942786405030091,2.2035552230214486,0.00934643983517116,1.8677848168516211,0.39930142720959155,1.1127743666442884
GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN,0.011942786405030091,2.193781311966168,0.00934643983517116,1.6811957013916836,0.620851422276939,0.9859598268772792
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_UP,0.011942786405030091,2.1931462892124056,0.00934643983517116,1.8467950406555151,0.34947613923936505,1.1397960325864693
GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_DN,0.011942786405030091,2.1908654909165723,0.24674360847333818,1.1802966417743745,0.028313729136640473,-1.4850131407822431
GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP,0.011942786405030091,2.187478849391564,0.22920587128340233,-1.165035464425868,0.028708133971291867,-1.9167065841497846
GSE22886_NAIVE_BCELL_VS_DC_UP,0.011942786405030091,2.1844904693912723,0.00934643983517116,1.948332528091786,0.05817109144542773,1.3819288047099532
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN,0.011942786405030091,2.1843449887593978,0.08472917173905482,-1.2885837900246147,0.028830108290431384,-2.0918374910054744
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN,0.011942786405030091,2.1838709548283184,0.020114112080852783,-1.7711426427731811,0.028313729136640473,-2.542795327236589
GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP,0.011942786405030091,2.179971530800783,0.00934643983517116,1.9863984839823534,0.026188479649100177,1.5174986989016843
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN,0.011942786405030091,2.1795440779120514,0.0846380688900374,1.3570838391082738,0.10801917011198901,-1.2864934589626182
GSE14350_IL2RB_KO_VS_WT_TREG_UP,0.011942786405030091,2.177524908780146,0.18923327895595432,1.244893652293588,0.48623580474463407,-1.0345523500924954
GSE10325_BCELL_VS_MYELOID_UP,0.011942786405030091,2.1743366576347687,0.00934643983517116,2.197089512922843,0.00857498891165227,1.711972353150015
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN,0.011942786405030091,2.167522008534384,0.00934643983517116,1.9179403919899904,0.028313729136640473,1.466412044616837
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN,0.011942786405030091,2.165754656996583,0.5589277802392556,1.0091995077078677,0.028313729136640473,-1.6438592594250196
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP,0.011942786405030091,2.1626204088611796,0.12273546453417393,1.3049818338083305,0.04319493576615156,-1.507084618292846
GSE30083_SP1_VS_SP4_THYMOCYTE_DN,0.011942786405030091,2.1577232371158206,0.04107163932491443,1.434971529136758,0.04387667340607087,-1.3152760207705076
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN,0.011942786405030091,2.1562636550232113,0.022074915157474072,1.5356451234336224,0.9106599756690997,-0.8699210485690606
GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP,0.011942786405030091,2.1420051211350004,0.04556775912687984,1.4218808805920287,0.38576433870510113,-1.0918163847881075
