Gene,effector_vs_all_stat,intermediate_vs_all_stat,memory_vs_all_stat
Nolc1,-1.748012653527976,0.1351257315050182,1.4975507987322427
Casd1,0.34944011684898585,1.045361184983175,-1.3697562309809603
Cnksr3,-2.5425952249747965,1.6612206183954332,1.088528208245247
Mtmr1,3.62205906388264,-1.25501296587867,-2.099843568770343
Hmgb3,-8.633175324809937,4.727212689895863,3.391925540713938
Map2,-3.363837274921048,1.2455805771446633,2.4877668297332423
Abca1,-5.237926702324938,1.9685418812451698,3.265613665362954
Nipsnap3b,1.522241054477541,0.6472217539731244,-2.0648363192617483
Lage3,-2.4533923382873475,2.1901037749173224,0.10772139777597155
Ubl4a,-3.605612074585481,3.509148962632598,-0.1394094087795246
Gdi1,6.050147520597477,-4.522300831414841,-1.1106388151849984
Sash1,-0.6776867950958305,3.7095968401241826,-2.43529948428441
Gadd45b,0.273756473761616,1.1196193151715084,-1.372260776594811
Slamf6,-11.233576731965103,1.6820125089187434,8.891605225225625
Slamf1,-0.6396450552857023,0.5833778463289166,0.013513593400288158
Zdhhc12,-1.1113840194057898,1.3948269399097033,-0.3538773515068228
Endog,-1.3405781230190101,0.5390561316442279,0.7291153373173138
Cybb,-4.726231115652091,1.1418550402644416,3.2860269336339556
Golga7,2.6478064169321787,-1.4284045908335379,-1.0384982307158277
Xk,0.5756205519517523,0.32130922291664393,-0.8537934455038343
Pcolce2,-3.0084592584136036,5.531504317719027,-2.0852026241733177
Cd48,0.9201374596605159,2.857519521883261,-3.7142952582623536
Clpx,3.61390310829523,-1.8710053780388414,-1.4902186331529337
Trabd,-2.362784688632874,1.7295020026163839,0.4768343910153914
Dennd6b,-1.6750835358442167,-1.2173372709528567,2.799248312632828
Cd83,-5.660157614387526,2.5306445409548033,2.8420903418131056
Tmem27,-0.6136152484240014,-0.5581307712664418,1.1750058678772548
Gzmb,4.303764675676697,1.6013985787937122,-5.610245514053131
Gzmf,-2.251447591288541,1.099886181632682,1.2521679543025201
C4a,-0.9034933242405554,1.2500871893157222,-0.3621491911378811
Ager,2.527500639888681,-0.8580349693024936,-1.440440168746162
Atf6b,-0.6485922812366712,-0.41841897938178996,1.0242695608931556
Egfl8,1.111154194415202,-1.2991726732919935,0.29301617802570207
Notch4,-0.721581730202023,-3.769583843335264,4.605112053003596
Ppt2,6.9954787638654015,-3.1852896482651447,-3.221134949009334
Prrt1,1.1059238604265063,-2.3038921600955735,1.2982055851389276
Rnf5,2.541326741591929,-0.25695396672243687,-2.107652530098703
Cacfd1,2.196963112930747,-2.1667009728889113,0.1349626536990308
Hivep2,-1.5032436036967556,0.07447302065717555,1.327029284159883
Arnt,2.0964313353141675,-1.460129882266673,-0.4878807376213954
Itga2,-5.2049452968993,1.2433594437947737,3.844104748933449
Mocs2,-0.49122758349402434,1.4134800321159018,-0.9546649947345127
Nat9,2.2618628925773145,-0.143003581982642,-1.942487716316522
Lpl,-1.3327353930024295,2.8035008384662854,-1.5304440540713573
Atp6v0e,3.4308970765332276,-0.6092544805304221,-2.5879361584402294
Zfp318,11.087302664359493,-3.2571805087599186,-6.676494357457
Ttbk1,-0.6808493542792,1.1091716241018876,-0.45570725619282265
Srf,-1.6627196944325395,2.194396406809374,-0.6328207981011418
Gata3,4.299799727174874,-3.3313353149083285,-0.6726064707963243
Lama5,-1.1797051988694676,2.003802736349217,-0.8109594843524215
Steap2,0.9584333343898122,-1.3813127703064951,0.725224632536813
Hspa8,-2.818340612704813,1.068976872347736,1.5594170889243366
Serac1,-0.6697875563560904,0.16445052323432277,0.45777802915399535
Pdzd11,-3.5983517679326873,3.0630668953786686,0.3175211560843271
Psma2,-3.5882571115359547,2.7963960922366393,0.5526030685269991
Mrpl32,0.9589918115196976,1.0744174320334563,-1.9655393720968022
Setdb1,-2.4393130596839163,0.697680961119392,1.5846987517433222
Anxa9,1.8990562624923482,-0.2542257492754457,-1.4813025295071878
Arnt2,-6.089650711847892,2.967392822350007,4.012760128074874
Prune,10.0737028475141,-1.4246588827821391,-7.854150290120511
Cers2,5.799846555816736,-2.4817283539168313,-2.921247997254464
Capza2,1.6967197093044892,-0.4006367706254293,-1.1814530111123909
Plekho1,0.3087444965787639,-0.12797965595133842,-0.15992187158598406
Vps45,3.8670296321281525,-1.5585012034079628,-2.0484076881643536
Prpf3,-2.4918533355684382,1.1059085899469663,1.226791541080544
Anp32e,-5.503115102501907,5.0137611938152205,0.12145195138895551
Aph1a,-2.043627843814608,0.8705838796811765,1.0379241592324624
Tab2,2.737083027414899,-0.7332130608295777,-1.8141729070607382
Ppil4,2.8921309007602316,-2.4788551927381564,-0.2107754610860549
Cnih1,-2.8185278734021515,3.207602895260324,-0.5650424707328137
Eps8,-1.7743943196369452,0.48567575448270595,1.177357487718573
Med22,-0.03526680042017037,0.08489668810794788,-0.05204042976517357
Surf1,1.635605507414198,-0.06860382162376052,-1.4551475381567855
Med28,3.7461333031965944,-1.4154160577333623,-2.0752718150391365
Qdpr,0.3928010858884826,-1.1594060435376543,0.795212471934465
Gnrh1,0.6647492252664867,0.1671934658745791,-0.7726313232177356
Tnr,1.0406064244085063,-0.4978321380077602,-0.4513410321743551
Sqstm1,-0.13148950263135836,-0.10429795600324289,0.22693685391390028
Nfe2l2,3.616082941072103,-2.948855887916216,-0.4117583620199016
Rxra,4.212952995002028,-0.9954341921240234,-2.895312949514863
Adamtsl4,-0.12279844673361034,-0.7842971337743345,0.9095446341666332
Fcrls,1.5082132616711927,0.9769071807516241,-2.2485878952846625
Cd5l,-4.889160989101023,6.496981496198765,-1.8003967267728855
Prpsap1,0.836776591122245,-0.6269744666775746,-0.153200817853934
Fam184b,0.506143296512168,0.8437210685721956,-1.2661755412700004
Ncapg,-11.773013398051388,7.263725735014862,3.8143639025660847
Lcorl,-1.6532868300950427,-1.294289429609859,2.8560577851168905
Lta4h,-0.624592355472017,-0.012648074770499786,0.59530698325827
Amdhd1,0.45776696742309264,0.07530997617945837,-0.49873795998324877
Dstn,-0.7669156249638062,2.681714886925543,-1.9586237731285652
H2afy,4.991103170603959,-1.8386670946484784,-2.80895607595985
Gtf2ird2,-0.7092526809747561,-3.0964561619880846,3.817492055826953
Bola1,-0.1841876047339183,0.10311020599849889,0.06872579688540627
Gatsl2,3.910650789467138,-4.530620277650836,0.9704512399641166
Fcgr1,-3.408379732955234,4.355522916348343,-1.0080412894962385
Ncf1,-4.3925097915387274,-1.4491889549421846,5.578807872046823
Adss,-1.5015606456708361,0.6066581383638388,0.7949425218362739
Il17rb,1.2028021480417437,-2.4128099657409523,1.447525794742665
Cacna1d,-1.227139571177242,-1.6668733649787928,3.1316313850419415
Chdh,-2.375780539038956,-1.3177318469383852,4.2054386686806255
Actr8,2.8796620756208355,-1.7599865283910574,-0.9179169573265005
Lrrc27,-0.8081587515755273,-0.6985428864166141,1.4887209586579655
Stk32c,-0.3313926126466079,0.426177554323266,-0.11596084181939877
Fnta,-1.7099816815966744,2.3365786181199737,-0.73680354647349
Skiv2l2,-1.374382084680439,1.299986782464939,-0.01703235849469566
Lbp,-2.7392453241740378,-0.31282104308548253,3.21679957911702
Celsr1,0.45677356166178024,0.03719366710579936,-0.46284969071876214
Fli1,0.2363859466668513,-1.121385015575648,0.9018096175351719
Stard13,-1.3192452104133356,0.64912137181129,0.6391559202555152
Tenm1,-0.502203362776592,0.22677170056221396,0.24677442615674108
Diexf,1.524331924328181,-1.1552146951084399,-0.2527300692533225
Hsd11b1,3.972203430953764,-1.2213004506393785,-2.481148383750691
Syt14,0.24472982524488557,-0.6295178964682998,0.4519016420114798
H2-M3,3.022719462142274,-1.5781607061621665,-1.236655244074825
Lonrf3,1.8108519334216657,0.13467110577417715,-1.5494059766570447
Atp5e,-6.961668530294291,4.90783524217753,1.6035383800215925
Nelfcd,-0.5271661318256545,0.22303940359348995,0.26893643353518204
Tubb1,-0.705513955866857,0.41583815454809553,0.2581921811041826
Ctsz,-3.7219703685151866,0.4658005943701948,3.0129227845893833
Slmo2,-4.250785265713119,4.229598141130169,-0.2511170299464576
H2-M2,1.1556792022281257,-0.354224419158761,-0.7218730931961557
Ube2a,-5.511217476421646,6.073866821663649,-0.8948345923198165
Slc25a5,-1.9938213982063804,1.1591985486931045,0.700306781667035
Ppdpf,-1.927655516361899,-0.17341171065974104,1.9753894628012711
Kcnq2,0.23734520904093415,-0.6468023828317709,0.44705039404992125
Col20a1,0.8506588297276093,-1.292961364543366,0.5170026613988599
Pls3,4.147542187696337,-1.5984746555752234,-2.2066984900468243
Nkap,4.078980069187501,-0.828874991438089,-2.9661901964098227
Ndufa1,0.6864840544313434,0.995790844449571,-1.6351431782544965
E2f3,-3.1325211070953523,2.7275660289072627,0.2135642064995525
Cr1l,0.8561087775846563,1.395430284165111,-2.192685066369094
Ppfibp1,-4.098566135449308,-0.1620782810406078,4.065228168065148
Cd46,2.939144146461391,-2.342262033440456,-0.34845930799548225
Cd34,0.7922286866751155,0.11847930328513032,-0.851414259580056
Plgrkt,1.5445875521537071,-0.5846417702377268,-0.8545473224653202
Cd274,4.151088885096553,-4.322929109642443,0.48514776588849284
Pdcd1lg2,-7.975288503418682,2.5867860745248636,7.741045285867394
Gtf3a,-3.417245587543774,3.4131923697933244,-0.2163188152534735
Mtif3,3.202512692538852,-1.8701605511053283,-1.103971382004525
Lnx2,0.7884379899614713,0.027658004718293622,-0.7626352939240447
Dyrk3,-1.914032525803544,1.9386306458374278,-0.10877511007442935
Mapkapk2,1.5209971452376814,0.5066424821442771,-1.9181069236555144
Il10,-4.2336658299105006,2.8331149176863097,2.4967190893156777
Lamp2,-1.385988486096992,1.3860863190259705,-0.09116859556845572
Atxn10,-5.118111846305063,2.61622143458181,2.18051928922325
Foxred2,-2.4512942686851322,-0.17409140920494395,2.524358470688148
Eif3d,-5.676686146192685,3.0482920982022543,2.264057473556977
H3f3b,2.666382811532027,-0.6416042989622511,-1.8447108072828182
Nup50,1.5050243685388285,0.9863986891627543,-2.3878998495951342
Phf21b,1.6501413247171028,1.2378505704663991,-2.6540739190471463
Ift27,1.3645350417063806,0.46890400173884667,-1.738734862472206
Pacsin2,2.231726787277139,1.7820580388229867,-3.85244885447832
Cmah,0.9206795457638448,-1.7367034730598463,0.8805551568582825
Ttll12,-2.9899742854133184,2.1888286287077534,0.6066602468007197
Bik,-3.862763502986999,1.3438889736306423,2.3220575933821284
Scube1,0.2112005404799367,0.2523992505292385,-0.4447428740336257
Tox4,-0.6473966018876748,-0.836542865045945,1.4415975198866033
Mrps18c,0.5606549494045605,1.3749947030279517,-1.8961375495089203
Srsf6,-6.953919606025235,4.010698828807803,2.488576133967436
Plcg1,0.14697732174754707,-0.5244928223533057,0.38768488016920416
Kctd2,4.354587324693448,-0.42548318330284185,-3.59058460289693
Tmprss6,-0.464463408363182,-0.2590897203888129,0.7113391202267997
Kctd5,-2.0061217221643606,1.5442344308401614,0.3300746872439885
Etaa1,-0.17464072304115677,2.79544562684101,-2.5965845008871877
Slpi,-5.658841521728847,3.8551624810654705,1.5255069721452243
Sdc4,-2.145477524857463,-0.16123011012596344,2.1722361893342588
Il13ra1,-4.414244777219449,2.593712260641343,2.017328428846545
Nbr1,1.2453266641357046,-2.002986456451635,0.8433365009731072
Cyth1,0.12442844066939829,-0.5157901170814466,0.39992869824562044
Rnd3,-4.379913729697982,-1.1091774966850907,5.6163210422829914
Brca1,-13.091941935806211,8.216152645146575,4.350701762474461
Cntnap1,-0.26331414075648857,-1.492908026708686,1.8344145852312368
Nt5c3b,1.7361500175380906,1.2179889890620414,-2.8342452996524594
Coa3,2.691797241393553,-0.7667883341212683,-1.740233671054168
Zpbp2,0.17817039164852644,-0.051471825641230796,-0.11420866205287397
Gsdma,0.22831173582217795,-0.051663933351052266,-0.15757553421798112
Med24,-2.978516440070519,1.3586187258827793,1.4233931255100312
Psmd3,-5.425974106805577,3.608272821095345,1.4635302663230536
Exosc10,2.16877977301335,-1.5416418703845958,-0.4781843260195255
Glod4,1.9779906754134406,-0.379143544713487,-1.4643272653782053
Vps53,-1.946293369309316,0.7842407767636812,1.0337062541284985
Taok1,5.187353879547243,-2.225299796576484,-2.5952845727426412
Dnttip1,0.4332248723477357,1.4725336295905223,-1.8433799571302716
Tnnc2,0.36329995903343026,-0.42674070889269927,0.09612579691113443
Acot8,-2.5652568475509905,3.368113291963119,-0.9567192740475615
Cd300lg,-0.4187119525200956,0.9870030557872851,-0.5671902338874072
Mpp2,-1.5610909537536406,0.6208036715329929,0.8372802556556691
Nlk,3.3798184014938566,-3.172326001907918,0.03917625799452207
Traf4,-6.489058205914416,1.2868052950702005,4.890211181212258
Aldoc,0.95437495652900906,-2.01159193263184,1.1583420220416087
Stac2,-1.8191043612067108,0.8986006039888058,0.8795006240414459
Rpl19,-5.738727018456245,3.4927485318345695,1.8622185570592857
Nek8,-6.021269904007468,2.1666266545972737,3.532254904137531
Cacnb4,-1.3647683636390489,1.384101401190664,-0.08812658674869314
Plxdc1,-4.7722943314774975,3.9157579521656247,0.5781348471444666
Arl5b,0.11404956718154215,-0.7486427396764048,0.6482317070863515
Zfp207,2.255995468303522,-1.5130993239748036,-0.5895796701599678
Psmd11,2.049646385776772,-0.21336208885010305,-1.6974378000262422
C1qtnf1,-0.6210300535929184,-0.7362811958239048,1.4089002034783924
Pipox,-0.23106949436679308,-0.4306078689996369,0.6678072317132425
Timp2,2.9782413150869775,-2.210062546092553,-0.5228752230131894
Zc3h18,-3.8650578841377508,1.91613989894446,1.694102656357594
Top2b,3.955432041572226,-1.7175249444430003,-1.9684427021599162
Rarb,0.6540123990506326,-0.03551338515346627,-0.5681775500567833
Igfbp4,-5.166433696011725,0.1866545534467077,4.724971917172617
Cdc6,-11.43890022260225,6.675801613368324,4.162336574845956
Suz12,-1.9346622837396141,2.3637834530044652,-0.5542388900413288
Atad5,-10.533368953390493,7.24565567359117,2.7910046858292668
Crlf3,1.5163881749799788,-2.4055082513573294,0.9930323223975693
Tns4,-1.8019465901981784,2.363330571152973,-0.6677921480617612
Tnfaip1,6.3490971952973325,-4.158207894204218,-1.6903183619223685
Abr,-0.33437923183666746,0.10578013797817898,0.2060728118477901
Rab11fip4,10.581004161497152,-4.169191726824215,-5.596008339953361
Cd40,-2.7374670617835775,0.8216083936437582,1.7476018562005189
Slc35c2,-1.6669876394048473,0.40132110418471073,1.1553442154802844
Elmo2,-0.9125334801613619,1.315476495948024,-0.4638096520178032
Wsb1,-0.9381100852658176,0.45235372367658033,0.42331927911933126
Ttpal,-4.348010704887748,1.274765879921605,2.7950076041527474
Rhot1,4.405156024492246,-2.5440092016496654,-1.547142139375318
Rhbdl3,1.08835611837751,-0.9465026018759182,-0.01656833420024101
Ada,-2.7149847868328036,1.2695165487843405,1.2807212248854403
Serinc3,-3.7840364313209105,1.4507614241263362,2.079449491673652
Tha1,-5.514887482595341,-3.3177594839085938,9.010314937120091
Pgs1,-5.051249087595575,1.030105076447755,3.714332568267089
Birc5,-11.077847620491006,7.008404326557278,3.353768750752424
Afmid,2.019292540850864,-0.45128060924129554,-1.4271502029742635
Trp53tg5,0.6665791048942518,-0.6219686119313929,0.04626282862558932
Pigt,-3.8897023086112394,3.0377777733858506,0.6008479470160593
Etv4,-0.7426421741039355,-0.1373484334657258,0.90576347199553
Dbndd2,0.5344064582774554,0.39716621954516196,-0.8832050069610883
Mmp9,-3.6971689679022957,1.5293535953556252,1.9829468081164567
Slc12a5,-0.34184196223692853,-0.832827497862697,1.1882271797819148
Ghdc,1.6393547451105839,0.4325027514534141,-1.955680178477042
Pltp,1.814252626483312,-1.9605670895045302,0.2749973538034422
Slc12a7,2.3617002466784784,-3.5177937669707955,1.3241032350571351
Ctsa,5.741425189106519,-2.4469940284967477,-2.9045592699857767
Zswim1,2.582808976001501,-1.8502787147899866,-0.5508398376772623
Slc12a4,0.5040738154874052,-0.12560797217342598,-0.342856750339384
Myo1c,-2.299676972728074,0.653349673337831,1.4947947248902014
Crk,1.491661702021246,0.26653408187643846,-1.641293134812879
Cox7c,-2.041761356652022,2.4648244870819895,-0.5592799789195537
Pitpna,1.5419209774461362,0.8056756931558836,-2.2329126901730874
Mlx,-0.2689721651437216,0.9772903962304186,-0.7266464458955916
Fam134c,-1.933666969417084,0.671203980714365,1.13582304318092
Dhx58,-0.8202671555017834,-1.324738050329091,2.099324516391432
Rab5a,2.378163793539704,1.9179586525009469,-4.096967220476781
Hspb9,-0.452116631104853,0.19917011720376182,0.22809881134516014
Nkiras2,-2.682407563440734,1.2780253223624807,1.240881753039833
Ppp2r5c,4.083676981433402,-1.5854490946053073,-2.221198702173238
Ift52,-3.173482108675201,2.313164013559519,0.6557654747981867
Mybl2,-9.901971299013812,9.168188249109257,0.5594246593784161
Sgk2,0.28131360032418745,-1.0418653247909475,0.8965408713115597
Eya2,-5.535696981625783,-0.32579760877546465,5.679872919598977
B4galt5,8.272095895597515,-0.2853070497793418,-7.372570551656786
Gdap1l1,-2.371658074239368,1.5082027761087702,0.9180468072943282
Ptgis,-3.8227613733805312,3.6754415808633105,0.6438174844949184
Ddx27,-2.9717148841104977,1.1929167058242898,1.5852377872698193
Cyth3,-3.292971183493542,0.6998691463964468,2.404525137822701
Cyth4,5.463568523608218,-1.5988799896490196,-3.49389833309195
Rac3,8.589300625319371,1.687586915249781,-8.154334580598926
Rrp7a,1.6430565452163848,-0.7466356511429914,-0.7845484647201353
Cyb5r3,4.35715492368387,-2.1844578618589963,-1.8692328533652978
Ints2,-4.172483466321443,1.593300219976077,2.308356237353413
Med13l,2.364148857444692,0.2600382796804143,-2.4578033820252663
Hist1h2bc,-3.591904669676812,3.257178347374698,0.19178767489112836
Mafk,-1.9886818232576666,-0.6285508845026991,2.4934576881782466
Med1,0.2096408575608694,-1.642000959330998,1.4492499935411522
Erbb3,0.5554641408140419,-1.9925663719559306,1.4940708137383323
Stard3,0.45683707959370573,0.1609999363504165,-0.5865379225253771
Ikzf3,2.814058683200247,-0.3502282147055286,-2.273084710942219
Mfng,1.8968675498951786,-1.5004923438649895,-0.2664403925112368
Vmp1,0.8328427094357407,-1.0666685839185972,0.29049762022698333
Uchl5,-2.557821289917301,2.2826643699812537,0.10413202607146889
Glrx2,-2.395883954903283,2.4961719800664257,-0.2607743417926921
Trove2,4.648502850462083,-2.798801531535809,-1.4498300241420927
Stk4,-1.0371928190288313,-1.2921692505013094,2.2609553470836015
Gdf9,0.3311264502949103,1.2242022230417848,-1.3432642672462651
Zcchc10,1.3845590601867157,-0.005179835096530051,-1.2839896561599302
Tbx5,0.5895816530280752,-0.1855719093001534,-0.33983351883719004
Psmb6,0.8011068508461968,0.6713290054523742,-1.4181457275393405
Spag7,3.0527204845291718,0.08927128622587192,-2.9288700457292864
Pfn1,-1.1087795724254303,1.493553170489154,-0.4595937483159859
Tomm34,1.8401489987443025,-1.3550091099699997,-0.35867515938525757
Ywhab,0.263994360014936,1.585286723586811,-1.8311733143164324
Ksr1,-0.6855819498117549,-0.3759021947858702,1.0148710886695553
Gpx3,-0.9487106976902834,0.703675220010527,0.22329027284983027
Anxa6,0.47816962336892493,1.3773883600020567,-1.8231591594151455
Il12rb2,2.8948269901337498,-2.0197260897276763,-0.673789086314812
Zkscan6,1.3497964253585286,-1.190681020030546,-0.06462294121198664
Kpna2,-6.073617157923825,3.702344117090649,1.965674549679038
Smurf2,4.109914038179804,-3.68760316538002,-0.07246106603963587
Cep95,-0.0378624127168421,-1.1081921089355338,1.1485196857852478
Vezf1,4.404123305027869,-2.261555251025259,-1.8306664287132652
Cuedc1,-0.7281052233673566,-0.16299882610267277,0.8442354032760526
Srsf1,-1.1366576160844715,1.9013038009184429,-0.840191466168829
Abi3,1.4629362597972382,-2.3594410659581624,0.9994802094189716
Shroom1,-0.33241136768323915,0.8127392794890699,-0.4868377751644815
Kif3a,0.9995309329180881,-1.3259146102133534,0.4147747196193029
Sept8,7.3883557352239055,-2.625065066534158,-4.080021559372422
Mtmr4,-1.4220436677886341,-0.1732698630649671,1.502053666559157
Mrm1,2.433990033316415,-0.6357620011185479,-1.6322948401715287
Kansl1,6.165957832673484,-3.802579480093889,-1.9204335976097013
Gid4,3.6601273637061467,-2.4335965468056324,-0.9572570158226263
Myo1b,0.11909313070346533,0.42506217402350677,-0.537877240114732
Dhx40,2.2858609973667954,-1.8886057656357425,-0.23639626911612524
Ypel2,2.432684089497387,-2.2974369871689904,0.11753994277935143
Akap1,-3.811205558341894,2.110773134775453,1.5740569631519963
Nol11,0.2922424371134307,-0.9855449791669867,0.7141519804198868
Derl2,2.228993016862801,-0.2083401163436956,-1.868832837918584
C1qbp,-4.475433573463358,2.0895501048489074,2.0961350970356794
Rpain,0.22965913219022277,1.06265658790024,-1.2753516853320488
6330403K07Rik,3.748774747166336,0.12908172456465483,-3.6105866724965563
Slc13a3,-1.6166861727099546,1.6853562769919126,-0.039975172244958425
Kcnab3,2.953951677331552,-0.5440037036011593,-2.115232343109129
Chd3,3.693689204459926,-3.0730289201893024,-0.364908788899218
Kdm6b,4.2769493310983435,-2.1771648938655996,-1.7976818741008014
Appbp2,0.274009235755599,0.8426276039314841,-1.0974063344970966
Adora2b,0.15299894811785156,-0.419671182549058,0.286587327447498
Ncor1,0.42434698223351514,0.10392124648423819,-0.4994857939263471
Trpv2,2.2774367007176792,-0.1316468751467155,-1.990529655831557
Cenpv,-0.9770334692652576,1.4212521474130146,-0.4770545802461751
Pcgf2,-1.230696987538187,0.21413711025479126,0.9186243361984474
Cwc25,1.8224250431591484,-0.9471212781646048,-0.7469154910722524
1700001P01Rik,0.31921224073123805,0.4311977560668353,-0.6853103530012171
Pip4k2b,1.9911001953393082,0.5309913183858423,-2.3607303707676808
Trim37,0.8386199668141144,1.0322612482045452,-1.8139972112466713
Ctdnep1,1.4102552441645362,1.6873896895340168,-2.9787158039380333
Elp5,-3.260705954557137,2.109297625704475,0.9441046109476586
Gabarap,0.5883127673916307,0.6320560297865481,-1.1803809514753556
2810408A11Rik,4.020627641527039,-1.6455559002255675,-1.9948772087668702
Phf23,4.049651913917958,-1.7803762844541202,-1.9809668099320998
Acadvl,3.940202069298914,-3.0448305158753577,-0.6225311509533002
Dnah11,2.254632197148028,-0.24868318194024105,-1.807607236415541
G3bp1,-5.9694160121292095,3.400863531218106,2.170912836431893
Atox1,-1.5886336556943035,3.379827547853239,-1.8925118462079675
Sparc,-0.13722442451003813,0.9058030282736064,-0.7651913008734007
Glra4,-0.37690759740867874,-0.14537921601418197,0.5200093555204112
Mief2,0.35260481223529633,-0.795157478332349,0.46787805433297525
Dusp14,-1.4092185150783896,3.545496975547136,-2.1897228430655864
Tada2a,-6.0812110891432924,4.242015600854965,1.6575151942103952
Ikzf1,-3.3146708937109683,1.7108252001486373,1.380361404422293
Pnpo,0.6383859021698175,-1.3120895428160337,0.7196539169555225
Cog1,-2.711511913925241,1.8993757141249854,0.6373124033325528
Cbx1,-4.533116181986231,3.2525575207511763,0.9904849376626266
Cdk5rap3,4.247107018935096,-2.1679722901768717,-1.7869206840649026
Copz2,-1.5447747921123447,1.336863059059025,0.2712967101958528
Slc25a39,-2.283401675046582,1.4128389045308896,0.7220060538360128
Sp2,5.439745354629668,-2.3759704996790783,-2.677896729058848
Aatf,1.8641833024547687,-1.688111429477834,-0.044713683465942636
Dync1h1,3.866880806385973,-1.8105669657219647,-1.7905599953052829
Cpsf4l,-0.28092750968672114,0.0067749698176583035,0.26203558166428415
Pex12,1.2157000585716935,-1.0540847206185815,-0.07590648767921296
Ndel1,3.621225250022077,-0.4756849504540261,-2.8931117154396087
Slc25a35,3.044849143198168,-1.634029892046284,-1.1783212085348256
Zbtb4,9.601771332137107,-6.6357332170266,-2.111024182965581
Tnfsfm13,-1.6109604941914568,1.2493322948772883,0.4534697980305694
Mpdu1,-8.862047331302382,6.307112508137651,2.062472823048177
Fxr2,2.8160917393937503,-1.6060713482897402,-1.0111746517266902
Atp5g3,-13.172813563456884,9.100071244877638,3.3803924483048724
Cd68,-2.2045741631923965,1.7195715145839037,0.3388504619743666
Acsl1,0.31975277848613415,-0.8162035796191481,0.5222487577278404
Abca5,-1.36535724103659,-0.940233325686504,2.502662596401111
Smyd4,2.705059358254374,-0.63030001718534,-1.887945255185115
Lsp1,0.3591001312461983,1.2872859102543404,-1.622103233693309
Zfyve27,2.6061546291897124,-1.6046823104485335,-0.8166625314605308
Avpi1,-0.24154353722420838,-0.5013822274566614,0.7313952240624947
Sfrp5,0.7882928986144322,-0.9885632418704712,0.34463920858462765
Myh11,0.20104710925774621,1.214344337206215,-1.247958294872692
Rad51d,-1.9686713957905693,0.6447313353097811,1.1999283206403581
Fndc8,-0.5565023931501162,-0.1776249701199726,0.7371630153386238
Pank3,4.089897762552113,-1.6678138163247584,-2.1101765703859128
Rars,-2.2637827101175607,1.292946893044386,0.8210855282892622
Wwc1,-1.0031906556423809,1.2028342467848359,-0.2589859003770635
Ict1,1.3387186651905323,1.0527372541183557,-2.2994554408884142
Fdxr,-1.7268148078941215,1.9621288697366595,-0.34266512508673286
Otop3,4.712630624216855,-1.7484740679653803,-2.301768384939049
Sult4a1,-0.5949624891486143,-0.30169000296560067,0.8726472119940767
Mrpl45,-0.022355976609102695,-0.8804764107518629,0.9021898857897348
Irf1,-3.637963694442663,1.1879786211325876,2.2067809101313802
Slc22a5,0.5987897737072799,0.08707193024400507,-0.6452882015564188
P4ha2,0.12068299831435925,-0.1270325647450388,0.014792641925046876
Arrb1,1.8896959526710435,-0.7029664130779203,-1.0473543930741596
Csf2,-1.6449880836971134,-0.16942476739530493,1.7633354639471823
Tm4sf5,-3.4154587055145087,2.183428359932491,1.9226677100575986
Cxcl16,-4.937913229470421,0.7040583554375739,4.18018194217201
Pelp1,-0.23293661932318507,-0.20330520422811116,0.4207578229607381
Med11,-5.994199620493882,3.024197814318855,2.608062288151914
Alox15,1.3640839735997652,-0.789068271527238,-0.38382936246087207
Heatr9,5.270614487028224,-1.8545348771429078,-2.97383809301437
Ccl6,5.123263937245679,-0.6229746883995939,-4.108015086687371
Ccl4,3.7353878608113757,-0.8696358871561526,-2.6098042584337
Natd1,-0.20084421433496424,0.49593888194910096,-0.3089352941563813
Map2k3,-4.876660961299121,4.241412664090309,0.32194925283809583
Ywhah,-2.0526819755157004,2.37198574456395,-0.4572862622432063
Hoxb1,1.5432086959644973,0.17075342248580605,-1.4906621557777857
Sart3,-3.086260624148124,3.655143204124485,-0.756872267466864
E2f2,-1.3992827329631126,3.658058570106745,-2.3482959838542112
Slfn3,-3.826489706780966,1.6921793096463107,2.042041375727116
Nars2,0.4213906671349844,-2.2242970509317224,1.852259454291076
Slc35b4,1.8368966334378403,-0.8817434778365921,-0.8286019277351783
Dnah1,-0.3539157246601133,-0.6499143529695571,1.0741812584930077
Dalrd3,0.08883292874826154,-1.6064137147296769,1.5282198726599485
Fis1,-2.950732049487615,2.959273586565125,-0.20146626723331892
Plod1,1.104912753422869,2.3033602751577633,-3.310172960397325
Rab3d,-0.4189827031709882,0.23927110949226557,0.15116747355966734
Mfsd3,-0.49323899010774314,-0.9582980879037,1.4347202589996109
Slc25a22,-2.559444261290347,-0.06250229532341377,2.4557191449523414
Atp6ap1,4.381200682329158,-2.5667253416205646,-1.5148107226928387
Dnase1l1,1.840454656741204,-0.8014970990898471,-0.9068262446601477
Aldh3a1,-0.8893953223387798,0.9002476018721361,-0.010498946040989153
Ccl9,8.265262220334497,-3.7675749754307692,-3.8013554691785303
Scrn1,-1.9278188305886361,-1.2451994913069808,3.460912197913996
BC005537,2.989362759635507,-0.595949022925598,-2.1869494776485383
Isyna1,-3.503728170893054,0.6294719783248623,2.6482633240922637
Hars2,1.6582505778106587,-1.5079636730532995,-0.03461361706646359
Tmem160,-1.931463177631023,2.414489750147523,-0.6111915968654984
