Gene,memory_vs_intermediate_stat,memory_vs_effector_stat,intermediate_vs_effector_stat
Rpain,-1.3214077685509658,-0.8999702518040799,0.5127457558029691
6330403K07Rik,-2.114359773428711,-4.292454053811638,-2.0346799809028213
Slc13a3,-0.991296112766779,0.9057268810541217,1.9109710241490256
Kcnab3,-0.89339480151905315,-2.931299285783815,-1.9970851926400637
Chd3,1.531697883897039,-2.3027872121904105,-3.9364183541700077
Kdm6b,0.21544529898581408,-3.4967683375934824,-3.723680062674308
Appbp2,-1.0965128631006809,-0.8174161038845639,0.35474525758833036
Adora2b,0.3994234713648703,0.08682181719770853,-0.3390706052774928
Ncor1,-0.34101615694447357,-0.5409170639609358,-0.17626415972341003
Trpv2,-1.0504321877779608,-2.4861000127539894,-1.3624465264846266
Cenpv,-1.0737831672831788,0.2643042711192456,1.4086824635600406
Pcgf2,0.39583343592003806,1.2509132707245596,0.8193892621888519
Cwc25,0.11403905828013888,-1.4790506965038348,-1.5978392685082192
1700001P01Rik,-0.6309270328346277,-0.5911934103102796,0.08103252731469891
Pip4k2b,-1.6312113898921359,-2.5512536270798636,-0.7962469913312421
Trim37,-1.608242859001372,-1.5690948822826063,0.15175643220455237
Ctdnep1,-2.6351209665821202,-2.5961929126410777,0.22826305964107896
Elp5,-0.6596017331159865,2.4092593863302776,3.1107636006241868
Gabarap,-1.0243292436330498,-1.044735624550573,0.05049251273871657
2810408A11Rik,-0.19188016315985723,-3.473843058703818,-3.2482435145347752
Phf23,-0.11348100270884082,-3.4780710222866733,-3.357140067631092
Acadvl,1.3699483198217246,-2.59707596189764,-4.058512157349126
Dnah11,-0.8821004192845486,-2.359471672492174,-1.4204783024560368
G3bp1,-0.6954527345618681,4.675596295603369,5.418042932407148
Atox1,-2.9800495636601507,-0.24803480345398685,2.937222188247681
Sparc,-0.9449081482100766,-0.38402327103156103,0.6243025771698532
Glra4,0.3756695916060467,0.5270906186517984,0.1248708109081944
Mief2,0.7136119315025569,0.08437988464647857,-0.6793754102246704
Dusp14,-3.244317761442449,-0.5243931241522476,2.933717583175485
Tada2a,-1.4782539646030868,4.4518354018632795,5.97303164460594
Ikzf1,-0.1868629462577702,2.701758628426869,2.9012189010484004
Pnpo,1.1486262633102386,0.07485503311067523,-1.152028500335336
Cog1,-0.7144568743591065,1.9144591509094389,2.674238176052943
